,Date,Day,Time,Pred(Ft),Pred(cm),High/Low,DateTime (UTC),Subordinate DateTime (Adjusted)
740,7/11/2022,Mon,3:41:00 PM,-0.13,-4,L,2022-07-11 15:41:00,2022-07-11 15:47:00
741,7/11/2022,Mon,10:53:00 PM,5.12,156,H,2022-07-11 22:53:00,2022-07-11 23:02:00
742,7/12/2022,Tue,4:46:00 AM,-0.01,0,L,2022-07-12 04:46:00,2022-07-12 04:52:00
743,7/12/2022,Tue,11:17:00 AM,4.07,124,H,2022-07-12 11:17:00,2022-07-12 11:26:00
744,7/12/2022,Tue,4:39:00 PM,-0.22,-7,L,2022-07-12 16:39:00,2022-07-12 16:45:00
745,7/12/2022,Tue,11:42:00 PM,5.26,160,H,2022-07-12 23:42:00,2022-07-12 23:51:00
746,7/13/2022,Wed,5:42:00 AM,-0.13,-4,L,2022-07-13 05:42:00,2022-07-13 05:48:00
747,7/13/2022,Wed,12:08:00 PM,4.24,129,H,2022-07-13 12:08:00,2022-07-13 12:17:00
748,7/13/2022,Wed,5:36:00 PM,-0.26,-8,L,2022-07-13 17:36:00,2022-07-13 17:42:00
749,7/14/2022,Thu,12:33:00 AM,5.27,161,H,2022-07-14 00:33:00,2022-07-14 00:42:00
750,7/14/2022,Thu,6:43:00 AM,-0.23,-7,L,2022-07-14 06:43:00,2022-07-14 06:49:00
751,7/14/2022,Thu,1:01:00 PM,4.36,133,H,2022-07-14 13:01:00,2022-07-14 13:10:00
752,7/14/2022,Thu,6:38:00 PM,-0.25,-8,L,2022-07-14 18:38:00,2022-07-14 18:44:00
753,7/15/2022,Fri,1:26:00 AM,5.2,158,H,2022-07-15 01:26:00,2022-07-15 01:35:00
754,7/15/2022,Fri,7:40:00 AM,-0.33,-10,L,2022-07-15 07:40:00,2022-07-15 07:46:00
755,7/15/2022,Fri,1:56:00 PM,4.46,136,H,2022-07-15 13:56:00,2022-07-15 14:05:00
756,7/15/2022,Fri,7:40:00 PM,-0.21,-6,L,2022-07-15 19:40:00,2022-07-15 19:46:00
757,7/16/2022,Sat,2:19:00 AM,5.04,154,H,2022-07-16 02:19:00,2022-07-16 02:28:00
758,7/16/2022,Sat,8:24:00 AM,-0.34,-10,L,2022-07-16 08:24:00,2022-07-16 08:30:00
759,7/16/2022,Sat,2:49:00 PM,4.52,138,H,2022-07-16 14:49:00,2022-07-16 14:58:00
760,7/16/2022,Sat,8:31:00 PM,-0.11,-3,L,2022-07-16 20:31:00,2022-07-16 20:37:00
761,7/17/2022,Sun,3:10:00 AM,4.8,146,H,2022-07-17 03:10:00,2022-07-17 03:19:00
762,7/17/2022,Sun,9:03:00 AM,-0.26,-8,L,2022-07-17 09:03:00,2022-07-17 09:09:00
763,7/17/2022,Sun,3:41:00 PM,4.51,137,H,2022-07-17 15:41:00,2022-07-17 15:50:00
764,7/17/2022,Sun,9:18:00 PM,0.1,3,L,2022-07-17 21:18:00,2022-07-17 21:24:00
765,7/18/2022,Mon,4:02:00 AM,4.5,137,H,2022-07-18 04:02:00,2022-07-18 04:11:00
766,7/18/2022,Mon,9:43:00 AM,-0.06,-2,L,2022-07-18 09:43:00,2022-07-18 09:49:00
767,7/18/2022,Mon,4:36:00 PM,4.46,136,H,2022-07-18 16:36:00,2022-07-18 16:45:00
768,7/18/2022,Mon,10:10:00 PM,0.39,12,L,2022-07-18 22:10:00,2022-07-18 22:16:00
769,7/19/2022,Tue,4:57:00 AM,4.19,128,H,2022-07-19 04:57:00,2022-07-19 05:06:00
770,7/19/2022,Tue,10:31:00 AM,0.2,6,L,2022-07-19 10:31:00,2022-07-19 10:37:00
771,7/19/2022,Tue,5:32:00 PM,4.4,134,H,2022-07-19 17:32:00,2022-07-19 17:41:00
772,7/20/2022,Wed,12:01:00 AM,0.65,20,L,2022-07-20 00:01:00,2022-07-20 00:07:00
773,7/20/2022,Wed,5:53:00 AM,3.91,119,H,2022-07-20 05:53:00,2022-07-20 06:02:00
774,7/20/2022,Wed,11:40:00 AM,0.44,13,L,2022-07-20 11:40:00,2022-07-20 11:46:00
775,7/20/2022,Wed,6:25:00 PM,4.31,131,H,2022-07-20 18:25:00,2022-07-20 18:34:00
776,7/21/2022,Thu,1:39:00 AM,0.72,22,L,2022-07-21 01:39:00,2022-07-21 01:45:00
777,7/21/2022,Thu,6:45:00 AM,3.65,111,H,2022-07-21 06:45:00,2022-07-21 06:54:00
778,7/21/2022,Thu,12:51:00 PM,0.61,19,L,2022-07-21 12:51:00,2022-07-21 12:57:00
779,7/21/2022,Thu,7:16:00 PM,4.2,128,H,2022-07-21 19:16:00,2022-07-21 19:25:00
780,7/22/2022,Fri,2:54:00 AM,0.72,22,L,2022-07-22 02:54:00,2022-07-22 03:00:00
781,7/22/2022,Fri,7:38:00 AM,3.42,104,H,2022-07-22 07:38:00,2022-07-22 07:47:00
782,7/22/2022,Fri,1:51:00 PM,0.75,23,L,2022-07-22 13:51:00,2022-07-22 13:57:00
783,7/22/2022,Fri,8:12:00 PM,4.09,125,H,2022-07-22 20:12:00,2022-07-22 20:21:00
784,7/23/2022,Sat,3:57:00 AM,0.68,21,L,2022-07-23 03:57:00,2022-07-23 04:03:00
785,7/23/2022,Sat,8:39:00 AM,3.27,100,H,2022-07-23 08:39:00,2022-07-23 08:48:00
786,7/23/2022,Sat,3:40:00 PM,0.82,25,L,2022-07-23 15:40:00,2022-07-23 15:46:00
787,7/23/2022,Sat,9:13:00 PM,4.06,124,H,2022-07-23 21:13:00,2022-07-23 21:22:00
788,7/24/2022,Sun,4:49:00 AM,0.64,20,L,2022-07-24 04:49:00,2022-07-24 04:55:00
789,7/24/2022,Sun,9:41:00 AM,3.26,99,H,2022-07-24 09:41:00,2022-07-24 09:50:00
790,7/24/2022,Sun,4:28:00 PM,0.85,26,L,2022-07-24 16:28:00,2022-07-24 16:34:00
791,7/24/2022,Sun,10:07:00 PM,4.13,126,H,2022-07-24 22:07:00,2022-07-24 22:16:00
792,7/25/2022,Mon,5:36:00 AM,0.63,19,L,2022-07-25 05:36:00,2022-07-25 05:42:00
793,7/25/2022,Mon,10:31:00 AM,3.34,102,H,2022-07-25 10:31:00,2022-07-25 10:40:00
794,7/25/2022,Mon,4:42:00 PM,0.88,27,L,2022-07-25 16:42:00,2022-07-25 16:48:00
795,7/25/2022,Mon,10:50:00 PM,4.21,128,H,2022-07-25 22:50:00,2022-07-25 22:59:00
796,7/26/2022,Tue,6:24:00 AM,0.64,20,L,2022-07-26 06:24:00,2022-07-26 06:30:00
797,7/26/2022,Tue,11:12:00 AM,3.42,104,H,2022-07-26 11:12:00,2022-07-26 11:21:00
798,7/26/2022,Tue,4:36:00 PM,0.85,26,L,2022-07-26 16:36:00,2022-07-26 16:42:00
799,7/26/2022,Tue,11:29:00 PM,4.27,130,H,2022-07-26 23:29:00,2022-07-26 23:38:00
800,7/27/2022,Wed,7:07:00 AM,0.65,20,L,2022-07-27 07:07:00,2022-07-27 07:13:00
801,7/27/2022,Wed,11:51:00 AM,3.49,106,H,2022-07-27 11:51:00,2022-07-27 12:00:00
802,7/27/2022,Wed,5:04:00 PM,0.78,24,L,2022-07-27 17:04:00,2022-07-27 17:10:00
803,7/28/2022,Thu,12:07:00 AM,4.29,131,H,2022-07-28 00:07:00,2022-07-28 00:16:00
804,7/28/2022,Thu,7:33:00 AM,0.67,20,L,2022-07-28 07:33:00,2022-07-28 07:39:00
805,7/28/2022,Thu,12:31:00 PM,3.56,109,H,2022-07-28 12:31:00,2022-07-28 12:40:00
806,7/28/2022,Thu,5:39:00 PM,0.69,21,L,2022-07-28 17:39:00,2022-07-28 17:45:00
807,7/29/2022,Fri,12:47:00 AM,4.28,130,H,2022-07-29 00:47:00,2022-07-29 00:56:00
808,7/29/2022,Fri,6:40:00 AM,0.58,18,L,2022-07-29 06:40:00,2022-07-29 06:46:00
809,7/29/2022,Fri,1:12:00 PM,3.64,111,H,2022-07-29 13:12:00,2022-07-29 13:21:00
810,7/29/2022,Fri,6:21:00 PM,0.57,17,L,2022-07-29 18:21:00,2022-07-29 18:27:00
811,7/30/2022,Sat,1:27:00 AM,4.26,130,H,2022-07-30 01:27:00,2022-07-30 01:36:00
812,7/30/2022,Sat,7:08:00 AM,0.41,12,L,2022-07-30 07:08:00,2022-07-30 07:14:00
813,7/30/2022,Sat,1:53:00 PM,3.75,114,H,2022-07-30 13:53:00,2022-07-30 14:02:00
814,7/30/2022,Sat,7:06:00 PM,0.44,13,L,2022-07-30 19:06:00,2022-07-30 19:12:00
815,7/31/2022,Sun,2:08:00 AM,4.21,128,H,2022-07-31 02:08:00,2022-07-31 02:17:00
816,7/31/2022,Sun,7:41:00 AM,0.23,7,L,2022-07-31 07:41:00,2022-07-31 07:47:00
817,7/31/2022,Sun,2:33:00 PM,3.86,118,H,2022-07-31 14:33:00,2022-07-31 14:42:00
818,7/31/2022,Sun,7:49:00 PM,0.3,9,L,2022-07-31 19:49:00,2022-07-31 19:55:00
819,8/1/2022,Mon,2:48:00 AM,4.14,126,H,2022-08-01 02:48:00,2022-08-01 02:57:00
820,8/1/2022,Mon,8:14:00 AM,0.06,2,L,2022-08-01 08:14:00,2022-08-01 08:20:00
821,8/1/2022,Mon,3:14:00 PM,3.98,121,H,2022-08-01 15:14:00,2022-08-01 15:23:00
822,8/1/2022,Mon,8:29:00 PM,0.21,6,L,2022-08-01 20:29:00,2022-08-01 20:35:00
823,8/2/2022,Tue,3:30:00 AM,4.02,123,H,2022-08-02 03:30:00,2022-08-02 03:39:00
824,8/2/2022,Tue,8:49:00 AM,-0.04,-1,L,2022-08-02 08:49:00,2022-08-02 08:55:00
825,8/2/2022,Tue,3:59:00 PM,4.08,124,H,2022-08-02 15:59:00,2022-08-02 16:08:00
826,8/2/2022,Tue,9:10:00 PM,0.21,6,L,2022-08-02 21:10:00,2022-08-02 21:16:00
827,8/3/2022,Wed,4:17:00 AM,3.88,118,H,2022-08-03 04:17:00,2022-08-03 04:26:00
828,8/3/2022,Wed,9:28:00 AM,-0.06,-2,L,2022-08-03 09:28:00,2022-08-03 09:34:00
829,8/3/2022,Wed,4:49:00 PM,4.18,127,H,2022-08-03 16:49:00,2022-08-03 16:58:00
830,8/3/2022,Wed,9:58:00 PM,0.3,9,L,2022-08-03 21:58:00,2022-08-03 22:04:00
831,8/4/2022,Thu,5:09:00 AM,3.74,114,H,2022-08-04 05:09:00,2022-08-04 05:18:00
832,8/4/2022,Thu,10:14:00 AM,0.01,0,L,2022-08-04 10:14:00,2022-08-04 10:20:00
833,8/4/2022,Thu,5:42:00 PM,4.29,131,H,2022-08-04 17:42:00,2022-08-04 17:51:00
834,8/4/2022,Thu,10:57:00 PM,0.43,13,L,2022-08-04 22:57:00,2022-08-04 23:03:00
835,8/5/2022,Fri,6:03:00 AM,3.63,111,H,2022-08-05 06:03:00,2022-08-05 06:12:00
836,8/5/2022,Fri,11:11:00 AM,0.11,3,L,2022-08-05 11:11:00,2022-08-05 11:17:00
837,8/5/2022,Fri,6:35:00 PM,4.38,134,H,2022-08-05 18:35:00,2022-08-05 18:44:00
838,8/6/2022,Sat,12:07:00 AM,0.51,16,L,2022-08-06 00:07:00,2022-08-06 00:13:00
839,8/6/2022,Sat,6:58:00 AM,3.55,108,H,2022-08-06 06:58:00,2022-08-06 07:07:00
840,8/6/2022,Sat,12:15:00 PM,0.15,5,L,2022-08-06 12:15:00,2022-08-06 12:21:00
841,8/6/2022,Sat,7:31:00 PM,4.45,136,H,2022-08-06 19:31:00,2022-08-06 19:40:00
842,8/7/2022,Sun,1:13:00 AM,0.51,16,L,2022-08-07 01:13:00,2022-08-07 01:19:00
843,8/7/2022,Sun,7:58:00 AM,3.52,107,H,2022-08-07 07:58:00,2022-08-07 08:07:00
844,8/7/2022,Sun,1:16:00 PM,0.16,5,L,2022-08-07 13:16:00,2022-08-07 13:22:00
845,8/7/2022,Sun,8:36:00 PM,4.55,139,H,2022-08-07 20:36:00,2022-08-07 20:45:00
846,8/8/2022,Mon,2:22:00 AM,0.46,14,L,2022-08-08 02:22:00,2022-08-08 02:28:00
847,8/8/2022,Mon,9:08:00 AM,3.62,110,H,2022-08-08 09:08:00,2022-08-08 09:17:00
848,8/8/2022,Mon,2:21:00 PM,0.14,4,L,2022-08-08 14:21:00,2022-08-08 14:27:00
849,8/8/2022,Mon,9:42:00 PM,4.76,145,H,2022-08-08 21:42:00,2022-08-08 21:51:00
850,8/9/2022,Tue,3:39:00 AM,0.31,9,L,2022-08-09 03:39:00,2022-08-09 03:45:00
851,8/9/2022,Tue,10:11:00 AM,3.89,119,H,2022-08-09 10:11:00,2022-08-09 10:20:00
852,8/9/2022,Tue,3:31:00 PM,0.06,2,L,2022-08-09 15:31:00,2022-08-09 15:37:00
853,8/9/2022,Tue,10:38:00 PM,4.99,152,H,2022-08-09 22:38:00,2022-08-09 22:47:00
854,8/10/2022,Wed,4:43:00 AM,0.12,4,L,2022-08-10 04:43:00,2022-08-10 04:49:00
855,8/10/2022,Wed,11:04:00 AM,4.19,128,H,2022-08-10 11:04:00,2022-08-10 11:13:00
856,8/10/2022,Wed,4:35:00 PM,-0.06,-2,L,2022-08-10 16:35:00,2022-08-10 16:41:00
857,8/10/2022,Wed,11:28:00 PM,5.14,157,H,2022-08-10 23:28:00,2022-08-10 23:37:00
858,8/11/2022,Thu,5:38:00 AM,-0.04,-1,L,2022-08-11 05:38:00,2022-08-11 05:44:00
859,8/11/2022,Thu,11:53:00 AM,4.43,135,H,2022-08-11 11:53:00,2022-08-11 12:02:00
860,8/11/2022,Thu,5:34:00 PM,-0.13,-4,L,2022-08-11 17:34:00,2022-08-11 17:40:00
861,8/12/2022,Fri,12:17:00 AM,5.16,157,H,2022-08-12 00:17:00,2022-08-12 00:26:00
862,8/12/2022,Fri,6:35:00 AM,-0.17,-5,L,2022-08-12 06:35:00,2022-08-12 06:41:00
863,8/12/2022,Fri,12:44:00 PM,4.61,141,H,2022-08-12 12:44:00,2022-08-12 12:53:00
864,8/12/2022,Fri,6:37:00 PM,-0.16,-5,L,2022-08-12 18:37:00,2022-08-12 18:43:00
865,8/13/2022,Sat,1:08:00 AM,5.08,155,H,2022-08-13 01:08:00,2022-08-13 01:17:00
866,8/13/2022,Sat,7:26:00 AM,-0.26,-8,L,2022-08-13 07:26:00,2022-08-13 07:32:00
867,8/13/2022,Sat,1:36:00 PM,4.72,144,H,2022-08-13 13:36:00,2022-08-13 13:45:00
868,8/13/2022,Sat,7:36:00 PM,-0.16,-5,L,2022-08-13 19:36:00,2022-08-13 19:42:00
869,8/14/2022,Sun,1:58:00 AM,4.91,150,H,2022-08-14 01:58:00,2022-08-14 02:07:00
870,8/14/2022,Sun,8:04:00 AM,-0.27,-8,L,2022-08-14 08:04:00,2022-08-14 08:10:00
871,8/14/2022,Sun,2:25:00 PM,4.75,145,H,2022-08-14 14:25:00,2022-08-14 14:34:00
872,8/14/2022,Sun,8:21:00 PM,-0.08,-2,L,2022-08-14 20:21:00,2022-08-14 20:27:00
873,8/15/2022,Mon,2:46:00 AM,4.68,143,H,2022-08-15 02:46:00,2022-08-15 02:55:00
874,8/15/2022,Mon,8:37:00 AM,-0.18,-5,L,2022-08-15 08:37:00,2022-08-15 08:43:00
875,8/15/2022,Mon,3:13:00 PM,4.7,143,H,2022-08-15 15:13:00,2022-08-15 15:22:00
876,8/15/2022,Mon,8:59:00 PM,0.1,3,L,2022-08-15 20:59:00,2022-08-15 21:05:00
877,8/16/2022,Tue,3:34:00 AM,4.38,134,H,2022-08-16 03:34:00,2022-08-16 03:43:00
878,8/16/2022,Tue,9:09:00 AM,0.0,0,L,2022-08-16 09:09:00,2022-08-16 09:15:00
879,8/16/2022,Tue,4:03:00 PM,4.56,139,H,2022-08-16 16:03:00,2022-08-16 16:12:00
880,8/16/2022,Tue,9:37:00 PM,0.37,11,L,2022-08-16 21:37:00,2022-08-16 21:43:00
881,8/17/2022,Wed,4:24:00 AM,4.06,124,H,2022-08-17 04:24:00,2022-08-17 04:33:00
882,8/17/2022,Wed,9:44:00 AM,0.25,8,L,2022-08-17 09:44:00,2022-08-17 09:50:00
883,8/17/2022,Wed,4:55:00 PM,4.39,134,H,2022-08-17 16:55:00,2022-08-17 17:04:00
884,8/17/2022,Wed,10:24:00 PM,0.68,21,L,2022-08-17 22:24:00,2022-08-17 22:30:00
885,8/18/2022,Thu,5:18:00 AM,3.76,115,H,2022-08-18 05:18:00,2022-08-18 05:27:00
886,8/18/2022,Thu,10:26:00 AM,0.55,17,L,2022-08-18 10:26:00,2022-08-18 10:32:00
887,8/18/2022,Thu,5:49:00 PM,4.23,129,H,2022-08-18 17:49:00,2022-08-18 17:58:00
888,8/19/2022,Fri,12:44:00 AM,0.94,29,L,2022-08-19 00:44:00,2022-08-19 00:50:00
889,8/19/2022,Fri,6:11:00 AM,3.52,107,H,2022-08-19 06:11:00,2022-08-19 06:20:00
890,8/19/2022,Fri,11:24:00 AM,0.81,25,L,2022-08-19 11:24:00,2022-08-19 11:30:00
891,8/19/2022,Fri,6:40:00 PM,4.07,124,H,2022-08-19 18:40:00,2022-08-19 18:49:00
892,8/20/2022,Sat,2:19:00 AM,1.0,30,L,2022-08-20 02:19:00,2022-08-20 02:25:00
893,8/20/2022,Sat,7:03:00 AM,3.32,101,H,2022-08-20 07:03:00,2022-08-20 07:12:00
894,8/20/2022,Sat,12:31:00 PM,0.98,30,L,2022-08-20 12:31:00,2022-08-20 12:37:00
895,8/20/2022,Sat,7:33:00 PM,3.93,120,H,2022-08-20 19:33:00,2022-08-20 19:42:00
896,8/21/2022,Sun,3:32:00 AM,0.95,29,L,2022-08-21 03:32:00,2022-08-21 03:38:00
897,8/21/2022,Sun,8:01:00 AM,3.18,97,H,2022-08-21 08:01:00,2022-08-21 08:10:00
898,8/21/2022,Sun,1:31:00 PM,1.07,33,L,2022-08-21 13:31:00,2022-08-21 13:37:00
899,8/21/2022,Sun,8:35:00 PM,3.87,118,H,2022-08-21 20:35:00,2022-08-21 20:44:00
900,8/22/2022,Mon,4:26:00 AM,0.85,26,L,2022-08-22 04:26:00,2022-08-22 04:32:00
901,8/22/2022,Mon,9:07:00 AM,3.18,97,H,2022-08-22 09:07:00,2022-08-22 09:16:00
902,8/22/2022,Mon,4:14:00 PM,1.04,32,L,2022-08-22 16:14:00,2022-08-22 16:20:00
903,8/22/2022,Mon,9:37:00 PM,3.94,120,H,2022-08-22 21:37:00,2022-08-22 21:46:00
904,8/23/2022,Tue,5:11:00 AM,0.78,24,L,2022-08-23 05:11:00,2022-08-23 05:17:00
905,8/23/2022,Tue,10:05:00 AM,3.32,101,H,2022-08-23 10:05:00,2022-08-23 10:14:00
906,8/23/2022,Tue,4:49:00 PM,0.98,30,L,2022-08-23 16:49:00,2022-08-23 16:55:00
907,8/23/2022,Tue,10:26:00 PM,4.08,124,H,2022-08-23 22:26:00,2022-08-23 22:35:00
908,8/24/2022,Wed,5:52:00 AM,0.74,23,L,2022-08-24 05:52:00,2022-08-24 05:58:00
909,8/24/2022,Wed,10:49:00 AM,3.51,107,H,2022-08-24 10:49:00,2022-08-24 10:58:00
910,8/24/2022,Wed,4:31:00 PM,0.9,27,L,2022-08-24 16:31:00,2022-08-24 16:37:00
911,8/24/2022,Wed,11:06:00 PM,4.21,128,H,2022-08-24 23:06:00,2022-08-24 23:15:00
912,8/25/2022,Thu,6:26:00 AM,0.72,22,L,2022-08-25 06:26:00,2022-08-25 06:32:00
913,8/25/2022,Thu,11:27:00 AM,3.69,112,H,2022-08-25 11:27:00,2022-08-25 11:36:00
914,8/25/2022,Thu,4:52:00 PM,0.77,23,L,2022-08-25 16:52:00,2022-08-25 16:58:00
915,8/25/2022,Thu,11:44:00 PM,4.29,131,H,2022-08-25 23:44:00,2022-08-25 23:53:00
916,8/26/2022,Fri,5:47:00 AM,0.67,20,L,2022-08-26 05:47:00,2022-08-26 05:53:00
917,8/26/2022,Fri,12:05:00 PM,3.85,117,H,2022-08-26 12:05:00,2022-08-26 12:14:00
918,8/26/2022,Fri,5:24:00 PM,0.62,19,L,2022-08-26 17:24:00,2022-08-26 17:30:00
919,8/27/2022,Sat,12:21:00 AM,4.32,132,H,2022-08-27 00:21:00,2022-08-27 00:30:00
920,8/27/2022,Sat,6:01:00 AM,0.51,16,L,2022-08-27 06:01:00,2022-08-27 06:07:00
921,8/27/2022,Sat,12:43:00 PM,4.0,122,H,2022-08-27 12:43:00,2022-08-27 12:52:00
922,8/27/2022,Sat,6:03:00 PM,0.46,14,L,2022-08-27 18:03:00,2022-08-27 18:09:00
923,8/28/2022,Sun,1:00:00 AM,4.31,131,H,2022-08-28 01:00:00,2022-08-28 01:09:00
924,8/28/2022,Sun,6:32:00 AM,0.31,9,L,2022-08-28 06:32:00,2022-08-28 06:38:00
925,8/28/2022,Sun,1:23:00 PM,4.15,126,H,2022-08-28 13:23:00,2022-08-28 13:32:00
926,8/28/2022,Sun,6:46:00 PM,0.29,9,L,2022-08-28 18:46:00,2022-08-28 18:52:00
927,8/29/2022,Mon,1:40:00 AM,4.27,130,H,2022-08-29 01:40:00,2022-08-29 01:49:00
928,8/29/2022,Mon,7:08:00 AM,0.11,3,L,2022-08-29 07:08:00,2022-08-29 07:14:00
929,8/29/2022,Mon,2:03:00 PM,4.3,131,H,2022-08-29 14:03:00,2022-08-29 14:12:00
930,8/29/2022,Mon,7:29:00 PM,0.13,4,L,2022-08-29 19:29:00,2022-08-29 19:35:00
931,8/30/2022,Tue,2:20:00 AM,4.2,128,H,2022-08-30 02:20:00,2022-08-30 02:29:00
932,8/30/2022,Tue,7:46:00 AM,-0.06,-2,L,2022-08-30 07:46:00,2022-08-30 07:52:00
933,8/30/2022,Tue,2:43:00 PM,4.41,134,H,2022-08-30 14:43:00,2022-08-30 14:52:00
934,8/30/2022,Tue,8:10:00 PM,0.02,1,L,2022-08-30 20:10:00,2022-08-30 20:16:00
935,8/31/2022,Wed,3:02:00 AM,4.09,125,H,2022-08-31 03:02:00,2022-08-31 03:11:00
936,8/31/2022,Wed,8:23:00 AM,-0.17,-5,L,2022-08-31 08:23:00,2022-08-31 08:29:00
937,8/31/2022,Wed,3:27:00 PM,4.47,136,H,2022-08-31 15:27:00,2022-08-31 15:36:00
938,8/31/2022,Wed,8:51:00 PM,0.02,1,L,2022-08-31 20:51:00,2022-08-31 20:57:00
939,9/1/2022,Thu,3:48:00 AM,3.94,120,H,2022-09-01 03:48:00,2022-09-01 03:57:00
940,9/1/2022,Thu,9:02:00 AM,-0.17,-5,L,2022-09-01 09:02:00,2022-09-01 09:08:00
941,9/1/2022,Thu,4:16:00 PM,4.48,137,H,2022-09-01 16:16:00,2022-09-01 16:25:00
942,9/1/2022,Thu,9:36:00 PM,0.14,4,L,2022-09-01 21:36:00,2022-09-01 21:42:00
943,9/2/2022,Fri,4:41:00 AM,3.77,115,H,2022-09-02 04:41:00,2022-09-02 04:50:00
944,9/2/2022,Fri,9:46:00 AM,-0.05,-2,L,2022-09-02 09:46:00,2022-09-02 09:52:00
945,9/2/2022,Fri,5:13:00 PM,4.46,136,H,2022-09-02 17:13:00,2022-09-02 17:22:00
946,9/2/2022,Fri,10:30:00 PM,0.36,11,L,2022-09-02 22:30:00,2022-09-02 22:36:00
947,9/3/2022,Sat,5:40:00 AM,3.66,112,H,2022-09-03 05:40:00,2022-09-03 05:49:00
948,9/3/2022,Sat,10:41:00 AM,0.15,5,L,2022-09-03 10:41:00,2022-09-03 10:47:00
949,9/3/2022,Sat,6:12:00 PM,4.46,136,H,2022-09-03 18:12:00,2022-09-03 18:21:00
950,9/3/2022,Sat,11:42:00 PM,0.55,17,L,2022-09-03 23:42:00,2022-09-03 23:48:00
951,9/4/2022,Sun,6:38:00 AM,3.59,109,H,2022-09-04 06:38:00,2022-09-04 06:47:00
952,9/4/2022,Sun,11:52:00 AM,0.32,10,L,2022-09-04 11:52:00,2022-09-04 11:58:00
953,9/4/2022,Sun,7:11:00 PM,4.45,136,H,2022-09-04 19:11:00,2022-09-04 19:20:00
954,9/5/2022,Mon,12:56:00 AM,0.61,19,L,2022-09-05 00:56:00,2022-09-05 01:02:00
955,9/5/2022,Mon,7:40:00 AM,3.59,109,H,2022-09-05 07:40:00,2022-09-05 07:49:00
956,9/5/2022,Mon,1:03:00 PM,0.38,12,L,2022-09-05 13:03:00,2022-09-05 13:09:00
957,9/5/2022,Mon,8:16:00 PM,4.47,136,H,2022-09-05 20:16:00,2022-09-05 20:25:00
958,9/6/2022,Tue,2:14:00 AM,0.56,17,L,2022-09-06 02:14:00,2022-09-06 02:20:00
959,9/6/2022,Tue,8:51:00 AM,3.73,114,H,2022-09-06 08:51:00,2022-09-06 09:00:00
960,9/6/2022,Tue,2:16:00 PM,0.37,11,L,2022-09-06 14:16:00,2022-09-06 14:22:00
961,9/6/2022,Tue,9:26:00 PM,4.61,141,H,2022-09-06 21:26:00,2022-09-06 21:35:00
962,9/7/2022,Wed,3:50:00 AM,0.38,12,L,2022-09-07 03:50:00,2022-09-07 03:56:00
963,9/7/2022,Wed,9:57:00 AM,4.05,123,H,2022-09-07 09:57:00,2022-09-07 10:06:00
964,9/7/2022,Wed,3:39:00 PM,0.25,8,L,2022-09-07 15:39:00,2022-09-07 15:45:00
965,9/7/2022,Wed,10:24:00 PM,4.81,147,H,2022-09-07 22:24:00,2022-09-07 22:33:00
966,9/8/2022,Thu,4:48:00 AM,0.16,5,L,2022-09-08 04:48:00,2022-09-08 04:54:00
967,9/8/2022,Thu,10:50:00 AM,4.41,134,H,2022-09-08 10:50:00,2022-09-08 10:59:00
968,9/8/2022,Thu,4:46:00 PM,0.08,2,L,2022-09-08 16:46:00,2022-09-08 16:52:00
969,9/8/2022,Thu,11:14:00 PM,4.95,151,H,2022-09-08 23:14:00,2022-09-08 23:23:00
970,9/9/2022,Fri,5:34:00 AM,0.0,0,L,2022-09-09 05:34:00,2022-09-09 05:40:00
971,9/9/2022,Fri,11:38:00 AM,4.69,143,H,2022-09-09 11:38:00,2022-09-09 11:47:00
972,9/9/2022,Fri,5:42:00 PM,-0.03,-1,L,2022-09-09 17:42:00,2022-09-09 17:48:00
973,9/10/2022,Sat,12:00:00 AM,4.95,151,H,2022-09-10 00:00:00,2022-09-10 00:09:00
974,9/10/2022,Sat,6:18:00 AM,-0.09,-3,L,2022-09-10 06:18:00,2022-09-10 06:24:00
975,9/10/2022,Sat,12:24:00 PM,4.85,148,H,2022-09-10 12:24:00,2022-09-10 12:33:00
976,9/10/2022,Sat,6:39:00 PM,-0.08,-2,L,2022-09-10 18:39:00,2022-09-10 18:45:00
977,9/11/2022,Sun,12:47:00 AM,4.85,148,H,2022-09-11 00:47:00,2022-09-11 00:56:00
978,9/11/2022,Sun,7:00:00 AM,-0.12,-4,L,2022-09-11 07:00:00,2022-09-11 07:06:00
979,9/11/2022,Sun,1:11:00 PM,4.91,150,H,2022-09-11 13:11:00,2022-09-11 13:20:00
980,9/11/2022,Sun,7:29:00 PM,-0.08,-2,L,2022-09-11 19:29:00,2022-09-11 19:35:00
981,9/12/2022,Mon,1:34:00 AM,4.68,143,H,2022-09-12 01:34:00,2022-09-12 01:43:00
982,9/12/2022,Mon,7:34:00 AM,-0.09,-3,L,2022-09-12 07:34:00,2022-09-12 07:40:00
983,9/12/2022,Mon,1:58:00 PM,4.88,149,H,2022-09-12 13:58:00,2022-09-12 14:07:00
984,9/12/2022,Mon,8:04:00 PM,0.0,0,L,2022-09-12 20:04:00,2022-09-12 20:10:00
985,9/13/2022,Tue,2:19:00 AM,4.45,136,H,2022-09-13 02:19:00,2022-09-13 02:28:00
986,9/13/2022,Tue,8:04:00 AM,0.0,0,L,2022-09-13 08:04:00,2022-09-13 08:10:00
