Date/Time,Conductivity ,Specific Cond ,Salinity,ChlorophyllU,Chlorophyll ,Optical DO,Optical DO Sat,pH,pH Diagnostic,Temp,Pressure-Abs,Depth 
12/7/2022 14:45,32373.76,48175.781,30.681,,,9.289,95.179,8.008,-77.226,7.827,16.759,1.376
12/7/2022 15:00,32383.35,48198.102,30.696,,,9.195,94.215,8.021,-77.908,7.821,16.657,1.306
12/7/2022 15:15,32366.77,48181,30.683,,,9.227,94.523,8.02,-77.87,7.815,16.561,1.24
12/7/2022 15:30,32372.07,48188.922,30.689,,,9.008,92.288,8.013,-77.488,7.815,16.463,1.174
12/7/2022 15:45,32328.301,48132.34,30.648,,,8.722,89.319,7.984,-75.841,7.809,16.363,1.106
12/7/2022 16:00,31955.51,47550.09,30.241,,,9.56,97.685,8.011,-77.353,7.829,16.273,1.044
12/7/2022 16:15,31991.34,47659.5,30.312,,,9.626,98.308,8.014,-77.529,7.788,16.175,0.975
12/7/2022 16:30,32072.461,47805.988,30.413,,,9.451,96.548,8.006,-77.095,7.769,16.117,0.936
12/7/2022 16:45,32098.59,47854.73,30.446,,,9.353,95.544,8.023,-78.025,7.762,16.06,0.898
12/7/2022 17:00,31915.26,47552.012,30.236,,,9.319,95.121,8.013,-77.488,7.784,16.024,0.875
12/7/2022 17:15,31592.711,46888.82,29.789,,,9.48,96.781,8.012,-77.436,7.92,16.028,0.88
12/7/2022 17:30,31290.51,46179.191,29.317,,,9.841,100.617,8.021,-78.008,8.12,16.023,0.877
12/7/2022 17:45,30911.93,45320.262,28.745,,,9.828,100.645,8.02,-78.025,8.355,16.047,0.896
12/7/2022 18:00,30738.381,44871.02,28.449,,,9.779,100.299,8.014,-77.713,8.51,16.094,0.932
12/7/2022 18:15,31046.4,45470.34,28.855,,,9.694,99.426,8.001,-76.962,8.392,16.125,0.953
12/7/2022 18:30,31179.02,45762.23,29.05,,,9.58,98.211,8.006,-77.209,8.316,16.183,0.994
12/7/2022 18:45,31245.619,45885.18,29.134,,,9.654,98.983,7.995,-76.613,8.296,16.231,1.034
12/7/2022 19:00,30750.539,44947.738,28.497,,,9.51,97.469,7.987,-76.187,8.463,16.275,1.07
12/7/2022 19:15,31270.949,46061.91,29.244,,,9.633,98.59,8.005,-77.147,8.188,16.319,1.101
12/7/2022 19:30,31192.76,45855.34,29.108,,,9.827,100.655,8.01,-77.429,8.259,16.342,1.117
12/7/2022 19:45,31305.15,46057.148,29.246,,,9.693,99.302,8.003,-77.012,8.23,16.369,1.139
12/7/2022 20:00,31398.359,46232.16,29.365,,,9.676,99.139,8.008,-77.3,8.201,16.409,1.168
12/7/2022 20:15,31397.48,46181.16,29.334,,,9.777,100.242,8.006,-77.214,8.24,16.427,1.182
12/7/2022 20:30,31502.85,46398.461,29.48,,,9.661,99.041,7.996,-76.654,8.192,16.449,1.198
12/7/2022 20:45,31596.279,46599.672,29.615,,,9.568,98.067,7.989,-76.258,8.143,16.479,1.22
12/7/2022 21:00,31557.641,46494.629,29.546,,,9.586,98.291,7.991,-76.356,8.18,16.527,1.257
12/7/2022 21:15,31522.26,46408.5,29.489,,,9.545,97.885,7.994,-76.523,8.206,16.542,1.268
12/7/2022 21:30,31549.1,46339.172,29.451,,,9.667,99.303,7.998,-76.766,8.29,16.557,1.278
12/7/2022 21:45,31564.75,46404,29.493,,,9.667,99.254,7.998,-76.776,8.257,16.607,1.317
12/7/2022 22:00,31647.211,46534.109,29.583,,,9.569,98.297,7.995,-76.623,8.251,16.593,1.306
12/7/2022 22:15,31766.439,46814.539,29.77,,,9.492,97.439,7.999,-76.802,8.171,16.631,1.333
12/7/2022 22:30,31858.76,46858.328,29.81,,,9.457,97.264,8.001,-76.914,8.241,16.655,1.353
12/7/2022 22:45,31882.891,46876.5,29.825,,,9.419,96.913,7.995,-76.582,8.254,16.722,1.403
12/7/2022 23:00,31882.1,46826.641,29.794,,,9.232,95.054,7.994,-76.547,8.291,16.786,1.451
12/7/2022 23:15,31921.43,46848.551,29.813,,,9.247,95.269,7.991,-76.418,8.318,16.857,1.5
12/7/2022 23:30,31946.631,46886.609,29.84,,,9.22,95.015,7.98,-75.777,8.317,16.905,1.535
12/7/2022 23:45,31909.73,46809.73,29.788,,,9.163,94.431,7.982,-75.891,8.335,16.932,1.556
12/8/2022 00:00,31837.131,46606.039,29.655,,,8.995,92.773,7.963,-74.878,8.409,16.958,1.575
12/8/2022 00:15,31222.51,45433.512,28.858,,,9.461,97.545,7.984,-76.096,8.624,16.985,1.596
12/8/2022 00:30,31601.119,46030.91,29.273,,,9.609,99.257,7.978,-75.715,8.587,16.942,1.566
12/8/2022 00:45,31784.24,46423.852,29.537,,,9.33,96.332,7.969,-75.188,8.49,16.97,1.585
12/8/2022 01:00,31838.359,46553.762,29.623,,,9.144,94.38,7.961,-74.751,8.451,16.941,1.563
12/8/2022 01:15,31861.65,46625.559,29.67,,,9.02,93.064,7.959,-74.654,8.422,16.921,1.548
12/8/2022 01:30,31934.641,46792.77,29.782,,,8.916,91.968,7.953,-74.313,8.375,16.902,1.533
12/8/2022 01:45,31973.51,46885.43,29.843,,,8.859,91.353,7.95,-74.134,8.348,16.865,1.506
12/8/2022 02:00,32017.35,46956.738,29.893,,,8.814,90.912,7.973,-75.407,8.343,16.829,1.481
12/8/2022 02:15,32012.23,46951.52,29.889,,,8.958,92.394,7.969,-75.192,8.341,16.786,1.448
12/8/2022 02:30,32052.73,47027.891,29.941,,,8.995,92.778,7.976,-75.545,8.328,16.73,1.408
12/8/2022 02:45,32058.07,47079.871,29.973,,,8.985,92.621,7.954,-74.32,8.295,16.688,1.378
12/8/2022 03:00,32049.84,47226.629,30.061,,,8.78,90.312,7.953,-74.229,8.175,16.636,1.341
12/8/2022 03:15,32036.539,47309.441,30.109,,,8.795,90.342,7.959,-74.542,8.098,16.577,1.298
12/8/2022 03:30,32030.471,47334.691,30.123,,,8.768,90.015,7.959,-74.549,8.072,16.511,1.251
12/8/2022 03:45,32044.07,47329.789,30.122,,,8.557,87.892,7.967,-74.987,8.091,16.446,1.204
12/8/2022 04:00,32042.58,47326.531,30.12,,,8.562,87.938,7.966,-74.947,8.092,16.404,1.174
12/8/2022 04:15,32047.24,47330.711,30.123,,,8.54,87.716,7.954,-74.296,8.094,16.365,1.144
12/8/2022 04:30,32049.539,47358.039,30.14,,,8.641,88.732,7.976,-75.507,8.076,16.336,1.124
12/8/2022 04:45,32008.84,47269.648,30.08,,,9.158,94.046,7.988,-76.165,8.097,16.302,1.098
12/8/2022 05:00,31633.26,46523.609,29.575,,,9.341,95.931,7.99,-76.337,8.243,16.266,1.072
12/8/2022 05:15,31531.42,46312.762,29.433,,,9.507,97.646,7.992,-76.454,8.29,16.239,1.052
12/8/2022 05:30,31482.109,46239.789,29.382,,,9.461,97.145,7.991,-76.37,8.29,16.236,1.047
12/8/2022 05:45,31473.539,46256.922,29.391,,,9.411,96.592,7.988,-76.218,8.267,16.232,1.043
12/8/2022 06:00,31406.221,46144.93,29.313,,,9.355,95.986,7.984,-75.967,8.277,16.243,1.05
12/8/2022 06:15,31417.221,46179.039,29.336,,,9.306,95.471,7.977,-75.619,8.264,16.287,1.08
12/8/2022 06:30,31418.93,46216.039,29.358,,,9.452,96.917,7.984,-75.998,8.237,16.34,1.115
12/8/2022 06:45,31383.609,46179.809,29.331,,,9.505,97.415,7.984,-76.001,8.225,16.384,1.147
12/8/2022 07:00,31318.91,46102.648,29.275,,,9.538,97.692,7.984,-75.991,8.211,16.442,1.185
12/8/2022 07:15,31238.561,46007.398,29.206,,,9.543,97.657,7.983,-75.889,8.193,16.486,1.218
12/8/2022 07:30,31061.82,45721.809,29.008,,,9.561,97.764,7.975,-75.5,8.213,16.534,1.25
12/8/2022 07:45,30903.93,45481.488,28.841,,,9.567,97.726,7.978,-75.645,8.219,16.58,1.282
12/8/2022 08:00,30832.16,45379.379,28.769,,,9.567,97.683,7.976,-75.507,8.216,16.622,1.308
12/8/2022 08:15,30795.029,45330.238,28.734,,,9.537,97.337,7.973,-75.345,8.212,16.664,1.335
12/8/2022 08:30,30871.641,45449.461,28.817,,,9.492,96.919,7.969,-75.145,8.207,16.723,1.378
12/8/2022 08:45,30874.41,45513.012,28.855,,,9.616,98.106,7.982,-75.85,8.16,16.77,1.407
12/8/2022 09:00,30967.279,45610.52,28.927,,,9.612,98.187,7.984,-75.991,8.191,16.815,1.44
12/8/2022 09:15,31003.41,45650.609,28.957,,,9.605,98.148,7.986,-76.094,8.201,16.862,1.47
12/8/2022 09:30,31011.17,45638.57,28.951,,,9.654,98.688,7.99,-76.308,8.22,16.892,1.489
12/8/2022 09:45,31009.539,45613.879,28.936,,,9.67,98.882,7.989,-76.28,8.237,16.943,1.526
12/8/2022 10:00,31072.711,45690.789,28.991,,,9.808,100.363,7.995,-76.59,8.249,16.99,1.562
12/8/2022 10:15,31027.141,45585.09,28.921,,,9.89,101.217,7.996,-76.635,8.28,17.033,1.588
12/8/2022 10:30,31029.98,45575.301,28.915,,,9.842,100.75,7.991,-76.368,8.291,17.071,1.616
12/8/2022 10:45,31048.131,45567.648,28.914,,,9.798,100.363,7.986,-76.137,8.317,17.12,1.656
12/8/2022 11:00,31480.699,46226.801,29.374,,,9.797,100.608,8.007,-77.274,8.299,17.172,1.693
12/8/2022 11:15,31569.619,46325.211,29.446,,,9.868,101.445,8.015,-77.72,8.323,17.203,1.716
12/8/2022 11:30,31691.16,46490.98,29.564,,,9.795,100.788,8.016,-77.81,8.333,17.278,1.767
12/8/2022 11:45,31756.75,46568.129,29.62,,,9.801,100.925,8.021,-78.056,8.348,17.297,1.783
12/8/2022 12:00,31616.811,46285.969,29.429,,,9.831,101.24,8.01,-77.467,8.407,17.303,1.79
12/8/2022 12:15,31567.16,46174.109,29.354,,,9.744,100.37,7.998,-76.828,8.437,17.307,1.79
12/8/2022 12:30,31653.279,46271.699,29.426,,,9.755,100.575,8.008,-77.357,8.459,17.295,1.786
12/8/2022 12:45,31692.66,46218.91,29.4,,,9.764,100.85,8.004,-77.195,8.545,17.262,1.76
12/8/2022 13:00,31892.09,46545.18,29.626,,,9.769,100.984,8.015,-77.777,8.518,17.238,1.747
12/8/2022 13:15,32098.279,46805.359,29.813,,,10.035,103.937,8.037,-79.043,8.549,17.221,1.736
12/8/2022 13:30,32199.98,46933.281,29.905,,,9.998,103.652,8.033,-78.824,8.564,17.177,1.704
12/8/2022 13:45,32341.33,47099.98,30.027,,,9.965,103.46,8.043,-79.37,8.594,17.13,1.669
12/8/2022 14:00,31995.221,46541.949,29.639,,,9.898,102.599,8.021,-78.125,8.636,17.076,1.628
12/8/2022 14:15,31944.109,46439.109,29.569,,,10.075,104.439,8.034,-78.864,8.658,16.99,1.569
12/8/2022 14:30,32094.119,46654.879,29.721,,,9.973,103.486,8.027,-78.473,8.66,16.924,1.52
12/8/2022 14:45,32579.25,47334.031,30.203,,,9.98,103.931,8.052,-79.865,8.68,16.847,1.467
12/8/2022 15:00,32613.711,47361.578,30.225,,,10.026,104.46,8.048,-79.653,8.697,16.767,1.409
12/8/2022 15:15,32557.6,47268.641,30.16,,,10.144,105.674,8.062,-80.433,8.706,16.689,1.353
12/8/2022 15:30,32616.99,47325.828,30.203,,,10.164,105.964,8.059,-80.304,8.728,16.596,1.283
12/8/2022 15:45,32565.93,47259.672,30.156,,,10.042,104.639,8.049,-79.708,8.722,16.509,1.224
12/8/2022 16:00,32613.74,47332.809,30.207,,,10.05,104.754,8.051,-79.827,8.719,16.412,1.153
12/8/2022 16:15,32378.391,47064.07,30.01,,,10.013,104.109,8.044,-79.417,8.663,16.313,1.082
12/8/2022 16:30,31949.051,46597.77,29.666,,,10.004,103.492,8.037,-79.029,8.541,16.226,1.022
12/8/2022 16:45,32010.221,46667.391,29.717,,,9.878,102.255,8.028,-78.502,8.556,16.146,0.968
12/8/2022 17:00,31867.789,46511.648,29.602,,,9.76,100.875,8.022,-78.182,8.516,16.064,0.906
12/8/2022 17:15,31962.1,46626.93,29.685,,,9.691,100.249,8.03,-78.635,8.533,15.991,0.854
12/8/2022 17:30,31977.439,46643.199,29.697,,,9.672,100.074,8.031,-78.69,8.538,15.963,0.836
12/8/2022 17:45,31895.359,46587.879,29.652,,,10.091,104.265,8.051,-79.77,8.488,15.929,0.811
12/8/2022 18:00,31727.82,46439.391,29.538,,,10.106,104.168,8.049,-79.634,8.414,15.903,0.793
12/8/2022 18:15,31670.16,46349.359,29.475,,,9.942,102.443,8.031,-78.671,8.418,15.897,0.787
12/8/2022 18:30,31478.74,46111.449,29.304,,,9.909,101.917,8.037,-78.959,8.386,15.906,0.792
12/8/2022 18:45,31327.539,45933.148,29.174,,,10.051,103.208,8.036,-78.9,8.352,15.966,0.833
12/8/2022 19:00,31372.67,45998.75,29.22,,,10.005,102.771,8.031,-78.65,8.353,16.01,0.86
12/8/2022 19:15,31347.779,45984.891,29.208,,,9.913,101.769,8.017,-77.863,8.335,16.058,0.891
12/8/2022 19:30,31115.75,45739.48,29.027,,,9.765,99.967,8.018,-77.87,8.261,16.108,0.924
12/8/2022 19:45,31020.27,45639.551,28.953,,,9.822,100.434,8.016,-77.782,8.229,16.167,0.962
12/8/2022 20:00,31118.74,45739.16,29.027,,,9.67,99,7.997,-76.723,8.265,16.219,1
12/8/2022 20:15,30855.76,45411.539,28.792,,,9.644,98.478,8.007,-77.25,8.218,16.25,1.022
12/8/2022 20:30,30825,45389.648,28.774,,,9.692,98.92,8.008,-77.305,8.2,16.292,1.049
12/8/2022 20:45,30789.43,45387.02,28.767,,,9.652,98.425,8.012,-77.546,8.161,16.31,1.061
12/8/2022 21:00,30987.289,45635.629,28.946,,,9.622,98.303,8.004,-77.059,8.195,16.348,1.089
12/8/2022 21:15,31272.32,45932.121,29.166,,,9.756,100.031,8.032,-78.65,8.29,16.39,1.115
12/8/2022 21:30,31279.311,45936.121,29.169,,,9.911,101.639,8.024,-78.211,8.295,16.407,1.127
12/8/2022 21:45,31335.199,46000.441,29.216,,,9.712,99.653,8.006,-77.236,8.309,16.441,1.151
12/8/2022 22:00,31434.561,46108.18,29.295,,,9.522,97.821,8.012,-77.574,8.338,16.479,1.178
12/8/2022 22:15,31475.619,46165.84,29.336,,,9.58,98.452,8.014,-77.662,8.34,16.49,1.187
12/8/2022 22:30,31314.23,46039.672,29.237,,,9.673,99.147,7.999,-76.797,8.254,16.505,1.196
12/8/2022 22:45,31500.66,46236.262,29.382,,,9.488,97.473,8.003,-77.064,8.314,16.549,1.227
12/8/2022 23:00,31531.27,46277.52,29.412,,,9.492,97.542,8.007,-77.271,8.317,16.574,1.244
12/8/2022 23:15,31550.09,46303.789,29.43,,,9.467,97.299,8.001,-76.95,8.318,16.617,1.273
12/8/2022 23:30,31350.381,46097.051,29.276,,,9.644,98.867,8.008,-77.345,8.251,16.714,1.343
12/8/2022 23:45,31333.449,46114.211,29.284,,,9.536,97.692,8.011,-77.505,8.219,16.782,1.392
12/9/2022 00:00,31313.75,46120.289,29.285,,,9.369,95.92,8.001,-76.89,8.192,16.847,1.437
12/9/2022 00:15,31380.73,46196.48,29.341,,,9.169,93.951,7.973,-75.388,8.209,16.887,1.467
12/9/2022 00:30,31467.141,46375.961,29.462,,,9.022,92.428,7.988,-76.199,8.169,16.921,1.49
12/9/2022 00:45,31370.619,46373.68,29.446,,,9.229,94.315,7.992,-76.356,8.062,16.962,1.519
12/9/2022 01:00,31003,45932.66,29.126,,,9.291,94.575,7.996,-76.561,7.983,16.963,1.521
12/9/2022 01:15,31101.17,46143.422,29.267,,,9.473,96.409,7.999,-76.759,7.933,16.971,1.526
12/9/2022 01:30,30826.381,45856.109,29.054,,,9.704,98.413,8.009,-77.279,7.84,16.965,1.523
12/9/2022 01:45,30961.08,46002.93,29.162,,,9.678,98.313,8.013,-77.496,7.881,16.957,1.514
12/9/2022 02:00,31103.301,46173.91,29.286,,,9.639,98.066,8.008,-77.231,7.912,16.924,1.494
12/9/2022 02:15,31246.68,46343.52,29.409,,,9.549,97.301,8.008,-77.224,7.945,16.889,1.467
12/9/2022 02:30,31102.15,46191.109,29.296,,,9.614,97.777,8.009,-77.279,7.897,16.856,1.443
12/9/2022 02:45,31322.311,46426.988,29.471,,,9.534,97.231,7.991,-76.277,7.966,16.812,1.413
12/9/2022 03:00,31589.08,46676.82,29.661,,,9.215,94.333,7.98,-75.688,8.077,16.789,1.397
12/9/2022 03:15,31658.99,46737.801,29.708,,,8.966,91.877,7.966,-74.928,8.109,16.739,1.362
12/9/2022 03:30,31521.211,46631.781,29.624,,,9.276,94.847,7.981,-75.786,8.035,16.694,1.33
12/9/2022 03:45,31335.4,46481.371,29.505,,,9.375,95.571,7.989,-76.194,7.94,16.62,1.278
12/9/2022 04:00,31393.199,46563.328,29.563,,,9.48,96.688,7.998,-76.69,7.943,16.577,1.247
12/9/2022 04:15,31458.57,46615.98,29.605,,,9.43,96.278,7.99,-76.253,7.976,16.507,1.198
12/9/2022 04:30,31524.869,46678.379,29.652,,,9.273,94.765,7.979,-75.667,8.003,16.452,1.16
12/9/2022 04:45,31694.42,46804.449,29.753,,,9.16,93.871,7.982,-75.81,8.098,16.41,1.131
12/9/2022 05:00,31741.109,46826.328,29.773,,,9.02,92.521,7.985,-76.029,8.133,16.366,1.1
12/9/2022 05:15,31635.83,46752.5,29.713,,,9.293,95.155,7.979,-75.657,8.072,16.35,1.09
12/9/2022 05:30,31056.85,46315.77,29.364,,,9.327,94.593,8.001,-76.816,7.751,16.318,1.066
12/9/2022 05:45,30924.869,46209.309,29.28,,,9.381,94.936,8.007,-77.088,7.682,16.318,1.066
12/9/2022 06:00,30659.02,45988.371,29.107,,,9.588,96.621,8.009,-77.181,7.548,16.297,1.051
12/9/2022 06:15,30686.91,46004.16,29.121,,,9.474,95.53,8.005,-76.99,7.568,16.279,1.039
12/9/2022 06:30,30704.57,46019.129,29.132,,,9.333,94.125,8.005,-76.952,7.577,16.318,1.065
12/9/2022 06:45,30724.779,46056.93,29.158,,,9.523,96.053,8.001,-76.749,7.571,16.38,1.107
12/9/2022 07:00,30733.02,46120.172,29.197,,,9.454,95.292,7.999,-76.625,7.532,16.434,1.144
12/9/2022 07:15,30808.85,46334.129,29.336,,,9.457,95.245,8.004,-76.871,7.457,16.506,1.198
12/9/2022 07:30,30809.35,46407.73,29.38,,,9.497,95.555,8.007,-77.012,7.402,16.565,1.238
12/9/2022 07:45,30683.09,46350.871,29.326,,,9.547,95.804,8.001,-76.652,7.302,16.65,1.296
12/9/2022 08:00,30700.43,46409.488,29.364,,,9.467,94.971,8.001,-76.642,7.278,16.701,1.332
12/9/2022 08:15,30647.58,46383.48,29.34,,,9.553,95.731,8.004,-76.823,7.238,16.768,1.379
12/9/2022 08:30,30669.17,46418.852,29.364,,,9.457,94.779,7.991,-76.125,7.236,16.813,1.41
12/9/2022 08:45,30595.359,46376.461,29.327,,,9.526,95.332,7.998,-76.47,7.184,16.865,1.449
12/9/2022 09:00,30489.15,46268.262,29.246,,,9.638,96.319,8.01,-77.116,7.145,16.895,1.474
12/9/2022 09:15,30579.939,46333.289,29.299,,,9.738,97.465,8.017,-77.517,7.199,16.923,1.498
12/9/2022 09:30,30752.24,46231.629,29.266,,,9.849,99.173,8.021,-77.851,7.47,16.964,1.524
12/9/2022 09:45,30776.221,46213.531,29.259,,,9.923,100.007,8.024,-78.003,7.511,17,1.552
12/9/2022 10:00,30776.02,46190.309,29.245,,,9.986,100.683,8.024,-78.008,7.528,17.029,1.572
12/9/2022 10:15,30691.439,46077.629,29.165,,,10.066,101.404,8.025,-78.039,7.517,17.045,1.584
12/9/2022 10:30,30734.109,46142.93,29.211,,,9.999,100.755,8.026,-78.118,7.516,17.11,1.633
12/9/2022 10:45,30802.32,46214.672,29.264,,,9.927,100.119,8.026,-78.142,7.54,17.12,1.638
12/9/2022 11:00,30866.41,46256.109,29.299,,,9.928,100.253,8.029,-78.285,7.581,17.139,1.652
12/9/2022 11:15,30866.859,46247.961,29.294,,,9.909,100.066,8.03,-78.352,7.587,17.199,1.694
12/9/2022 11:30,30893.26,46295.828,29.327,,,10,100.996,8.034,-78.568,7.581,17.221,1.711
12/9/2022 11:45,30884.27,46333.859,29.348,,,10.038,101.3,8.037,-78.757,7.542,17.296,1.767
12/9/2022 12:00,30889.1,46358.211,29.363,,,10.052,101.423,8.04,-78.917,7.53,17.325,1.787
12/9/2022 12:15,30979.27,46482.07,29.451,,,10.047,101.451,8.041,-78.964,7.538,17.341,1.799
12/9/2022 12:30,31018.631,46535.191,29.489,,,10.097,101.993,8.045,-79.179,7.543,17.361,1.813
12/9/2022 12:45,31067.711,46615.398,29.544,,,10.151,102.566,8.053,-79.627,7.538,17.353,1.814
12/9/2022 13:00,31044.41,46578.961,29.519,,,10.163,102.671,8.056,-79.77,7.539,17.337,1.798
12/9/2022 13:15,31091.27,46639.711,29.562,,,10.167,102.755,8.058,-79.885,7.546,17.357,1.81
12/9/2022 13:30,31083.529,46619.129,29.549,,,10.22,103.302,8.062,-80.106,7.553,17.333,1.798
12/9/2022 13:45,30958.779,46427.68,29.415,,,10.199,103.006,8.06,-79.999,7.556,17.282,1.756
12/9/2022 14:00,31060.119,46581.359,29.523,,,10.323,104.331,8.07,-80.554,7.555,17.217,1.712
12/9/2022 14:15,30962.439,46451.461,29.43,,,10.316,104.163,8.07,-80.574,7.542,17.154,1.667
12/9/2022 14:30,30769.131,46205.871,29.254,,,10.407,104.882,8.073,-80.74,7.509,17.087,1.618
12/9/2022 14:45,30885.359,46395.469,29.385,,,10.49,105.781,8.078,-80.972,7.497,17.047,1.586
12/9/2022 15:00,30791.949,46273.141,29.297,,,10.515,105.934,8.079,-81.036,7.484,16.976,1.536
12/9/2022 15:15,30871.43,46315.641,29.335,,,10.433,105.282,8.076,-80.907,7.542,16.909,1.49
12/9/2022 15:30,30901.779,46317.359,29.341,,,10.292,103.939,8.074,-80.779,7.575,16.833,1.44
12/9/2022 15:45,30924.199,46334.102,29.354,,,10.303,104.091,8.075,-80.881,7.587,16.737,1.37
12/9/2022 16:00,30931.65,46346.961,29.363,,,10.359,104.657,8.079,-81.086,7.586,16.656,1.313
12/9/2022 16:15,30898.859,46309.09,29.335,,,10.401,105.041,8.08,-81.153,7.578,16.581,1.258
12/9/2022 16:30,30916.721,46309.449,29.338,,,10.403,105.111,8.078,-81.048,7.597,16.502,1.202
12/9/2022 16:45,30862.34,46251.73,29.295,,,10.388,104.889,8.08,-81.143,7.58,16.417,1.144
12/9/2022 17:00,30777.75,46181.691,29.241,,,10.387,104.735,8.082,-81.215,7.537,16.33,1.082
12/9/2022 17:15,30657.359,46073.02,29.157,,,10.354,104.221,8.079,-81.065,7.482,16.249,1.025
12/9/2022 17:30,30646.699,46027.762,29.128,,,10.283,103.532,8.07,-80.581,7.504,16.185,0.981
12/9/2022 17:45,30648.279,46028.719,29.129,,,10.191,102.608,8.056,-79.756,7.505,16.13,0.939
12/9/2022 18:00,30640.4,46021.02,29.123,,,10.044,101.123,8.057,-79.808,7.502,16.08,0.902
12/9/2022 18:15,30579.859,45999.07,29.101,,,10.103,101.582,8.051,-79.501,7.45,16.053,0.889
12/9/2022 18:30,30542.42,45952.988,29.068,,,10.11,101.609,8.046,-79.203,7.442,16.014,0.858
12/9/2022 18:45,30465,45870.922,29.007,,,10.092,101.328,8.042,-78.955,7.416,16.023,0.863
12/9/2022 19:00,30410.119,45825.551,28.971,,,10.063,100.95,8.039,-78.824,7.388,16.046,0.876
12/9/2022 19:15,30370.34,45804.781,28.953,,,10.029,100.52,8.036,-78.63,7.358,16.095,0.909
12/9/2022 19:30,30264.199,45760.68,28.91,,,10.011,100.114,8.037,-78.659,7.27,16.147,0.945
12/9/2022 19:45,30308.211,45801.551,28.941,,,10.044,100.502,8.041,-78.864,7.289,16.204,0.985
12/9/2022 20:00,30405.061,45863.672,28.993,,,10.009,100.333,8.041,-78.883,7.353,16.246,1.013
12/9/2022 20:15,30521.471,45942.25,29.058,,,9.989,100.352,8.043,-79.031,7.426,16.309,1.058
12/9/2022 20:30,30571.41,45998.93,29.1,,,10.027,100.793,8.042,-78.976,7.44,16.363,1.097
12/9/2022 20:45,30662.98,46159.852,29.21,,,10.073,101.282,8.048,-79.312,7.423,16.422,1.138
12/9/2022 21:00,30783.369,46387.762,29.364,,,10.087,101.451,8.053,-79.579,7.388,16.492,1.186
12/9/2022 21:15,30829.311,46515.309,29.447,,,10.097,101.499,8.057,-79.787,7.344,16.538,1.217
12/9/2022 21:30,30833.551,46585.852,29.49,,,10.113,101.579,8.059,-79.87,7.297,16.571,1.238
12/9/2022 21:45,30795.641,46556.34,29.466,,,10.105,101.432,8.054,-79.606,7.276,16.622,1.272
12/9/2022 22:00,30664.869,46469.73,29.394,,,10.113,101.277,8.054,-79.553,7.193,16.651,1.293
12/9/2022 22:15,30486.01,46321.301,29.277,,,10.097,100.822,8.046,-79.122,7.102,16.686,1.313
12/9/2022 22:30,30513.84,46369.238,29.31,,,10.077,100.631,8.049,-79.279,7.097,16.757,1.363
12/9/2022 22:45,30599.029,46479.789,29.389,,,10.032,100.267,8.046,-79.088,7.112,16.772,1.372
12/9/2022 23:00,30522.6,46402.93,29.331,,,10.005,99.89,8.047,-79.155,7.082,16.803,1.397
12/9/2022 23:15,30324.131,46213.52,29.187,,,10.066,100.211,8.042,-78.833,6.999,16.838,1.418
12/9/2022 23:30,30463.18,46370.391,29.302,,,9.989,99.612,8.036,-78.526,7.039,16.922,1.475
12/9/2022 23:45,30541.029,46447.449,29.361,,,9.784,97.678,8.034,-78.428,7.07,16.972,1.513
12/10/2022 00:00,30250.25,46314.57,29.234,,,9.973,98.954,8.039,-78.647,6.84,17.053,1.57
12/10/2022 00:15,30048.199,46237.34,29.155,,,10.078,99.544,8.035,-78.39,6.669,17.096,1.597
12/10/2022 00:30,30124.68,46352.949,29.236,,,10.046,99.286,8.035,-78.366,6.67,17.129,1.618
12/10/2022 00:45,30119.801,46263.02,29.182,,,9.972,98.661,8.032,-78.256,6.731,17.167,1.643
12/10/2022 01:00,30243.689,46552.121,29.373,,,9.836,97.272,8.036,-78.456,6.658,17.205,1.67
12/10/2022 01:15,30401.211,46854.41,29.577,,,9.995,98.875,8.048,-79.079,6.615,17.224,1.682
12/10/2022 01:30,30445.57,46926.801,29.627,,,10.05,99.442,8.049,-79.138,6.612,17.244,1.693
12/10/2022 01:45,30456.539,46914.879,29.622,,,10.059,99.58,8.048,-79.114,6.633,17.256,1.702
12/10/2022 02:00,30497.279,46978.828,29.667,,,10.049,99.512,8.048,-79.11,6.632,17.256,1.698
12/10/2022 02:15,30519.689,46967.43,29.664,,,10.019,99.288,8.047,-79.055,6.665,17.246,1.693
12/10/2022 02:30,30579.98,47026.32,29.708,,,10.003,99.214,8.048,-79.117,6.69,17.25,1.694
12/10/2022 02:45,30605.93,47073.379,29.74,,,10.014,99.333,8.051,-79.262,6.685,17.203,1.66
12/10/2022 03:00,30623.881,47033.84,29.72,,,9.937,98.669,8.049,-79.188,6.733,17.206,1.66
12/10/2022 03:15,30302.631,46658.789,29.446,,,9.88,97.725,8.036,-78.447,6.647,17.157,1.629
12/10/2022 03:30,30237.08,46598.762,29.399,,,10.001,98.824,8.035,-78.385,6.617,17.126,1.606
12/10/2022 03:45,30277.02,46632.871,29.426,,,9.997,98.849,8.035,-78.387,6.637,17.063,1.562
12/10/2022 04:00,30220.699,46561.379,29.375,,,9.912,97.952,8.024,-77.746,6.626,17.043,1.548
12/10/2022 04:15,30444.66,46833.531,29.572,,,9.795,97.037,8.022,-77.667,6.679,16.992,1.512
12/10/2022 04:30,30614.631,47003.27,29.701,,,9.721,96.535,8.03,-78.146,6.745,16.95,1.483
