"Plot Title: Carolina September 2021 2"
"#","Date Time, GMT-04:00","High Range, μS/cm (LGR S/N: 20182875, SEN S/N: 20182875)","Temp, °F (LGR S/N: 20182875, SEN S/N: 20182875)","Bad Battery (LGR S/N: 20182875)","Coupler Detached (LGR S/N: 20182875)","Good Battery (LGR S/N: 20182875)","Coupler Attached (LGR S/N: 20182875)","Host Connected (LGR S/N: 20182875)","Stopped (LGR S/N: 20182875)","End Of File (LGR S/N: 20182875)"
1236,10/24/21 02:33:42 AM,31018.9,62.26,,,,,,,
1237,10/24/21 03:03:42 AM,30487.9,61.79,,,,,,,
1238,10/24/21 03:33:42 AM,30200.6,61.61,,,,,,,
1239,10/24/21 04:03:42 AM,29956.2,61.23,,,,,,,
1240,10/24/21 04:33:42 AM,29926.5,61.23,,,,,,,
1241,10/24/21 05:03:42 AM,29604.6,61.03,,,,,,,
1242,10/24/21 05:33:42 AM,29735.4,60.98,,,,,,,
1243,10/24/21 06:03:42 AM,29235.9,60.26,,,,,,,
1244,10/24/21 06:33:42 AM,29287.6,60.42,,,,,,,
1245,10/24/21 07:03:42 AM,29175.0,60.30,,,,,,,
1246,10/24/21 07:33:42 AM,29095.8,60.01,,,,,,,
1247,10/24/21 08:03:42 AM,29100.5,60.06,,,,,,,
1248,10/24/21 08:33:42 AM,29862.5,61.36,,,,,,,
1249,10/24/21 09:03:42 AM,30180.5,61.97,,,,,,,
1250,10/24/21 09:33:42 AM,30082.9,61.90,,,,,,,
1251,10/24/21 10:03:42 AM,30955.1,62.85,,,,,,,
1252,10/24/21 10:33:42 AM,30783.6,62.64,,,,,,,
1253,10/24/21 11:03:42 AM,31117.8,63.10,,,,,,,
1254,10/24/21 11:33:42 AM,30744.4,62.38,,,,,,,
1255,10/24/21 12:03:42 PM,30799.4,62.71,,,,,,,
1256,10/24/21 12:33:42 PM,30477.6,62.42,,,,,,,
1257,10/24/21 01:03:42 PM,30215.7,62.29,,,,,,,
1258,10/24/21 01:33:42 PM,30676.6,62.94,,,,,,,
1259,10/24/21 02:03:42 PM,32691.6,65.30,,,,,,,
1260,10/24/21 02:33:42 PM,32641.1,65.05,,,,,,,
1261,10/24/21 03:03:42 PM,32338.6,64.85,,,,,,,
1262,10/24/21 03:33:42 PM,32596.7,65.05,,,,,,,
1263,10/24/21 04:03:42 PM,32525.9,65.05,,,,,,,
1264,10/24/21 04:33:42 PM,32733.3,65.17,,,,,,,
1265,10/24/21 05:03:42 PM,32505.3,65.08,,,,,,,
1266,10/24/21 05:33:42 PM,32703.5,65.26,,,,,,,
1267,10/24/21 06:03:42 PM,32644.1,65.05,,,,,,,
1268,10/24/21 06:33:42 PM,32347.3,64.85,,,,,,,
1269,10/24/21 07:03:42 PM,32292.1,64.67,,,,,,,
1270,10/24/21 07:33:42 PM,32039.0,64.44,,,,,,,
1271,10/24/21 08:03:42 PM,32303.7,64.74,,,,,,,
1272,10/24/21 08:33:42 PM,32219.8,64.60,,,,,,,
1273,10/24/21 09:03:42 PM,32289.2,64.69,,,,,,,
1274,10/24/21 09:33:42 PM,32056.1,64.44,,,,,,,
1275,10/24/21 10:03:42 PM,32190.9,64.44,,,,,,,
1276,10/24/21 10:33:42 PM,32260.2,64.51,,,,,,,
1277,10/24/21 11:03:42 PM,32033.3,64.44,,,,,,,
1278,10/24/21 11:33:42 PM,32402.7,64.60,,,,,,,
1279,10/25/21 12:03:42 AM,32370.6,64.63,,,,,,,
1280,10/25/21 12:33:42 AM,32712.5,64.72,,,,,,,
1281,10/25/21 01:03:42 AM,32599.6,64.72,,,,,,,
1282,10/25/21 01:33:42 AM,32408.5,64.51,,,,,,,
1283,10/25/21 02:03:42 AM,31936.6,64.02,,,,,,,
1284,10/25/21 02:33:42 AM,32030.4,64.08,,,,,,,
1285,10/25/21 03:03:42 AM,32050.4,64.09,,,,,,,
1286,10/25/21 03:33:42 AM,31536.7,63.52,,,,,,,
1287,10/25/21 04:03:42 AM,31692.1,63.61,,,,,,,
1288,10/25/21 04:33:42 AM,31608.7,63.52,,,,,,,
1289,10/25/21 05:03:42 AM,31829.3,63.75,,,,,,,
1290,10/25/21 05:33:42 AM,31495.4,63.34,,,,,,,
1291,10/25/21 06:03:42 AM,30770.5,62.71,,,,,,,
1292,10/25/21 06:33:42 AM,31061.5,62.92,,,,,,,
1293,10/25/21 07:03:42 AM,31053.5,62.98,,,,,,,
1294,10/25/21 07:33:42 AM,30896.8,62.85,,,,,,,
1295,10/25/21 08:03:42 AM,31236.3,62.98,,,,,,,
1296,10/25/21 08:33:42 AM,31179.6,62.98,,,,,,,
1297,10/25/21 09:03:42 AM,31013.5,62.78,,,,,,,
1298,10/25/21 09:33:42 AM,31451.4,62.98,,,,,,,
1299,10/25/21 10:03:42 AM,31583.7,62.96,,,,,,,
1300,10/25/21 10:33:42 AM,31801.2,62.98,,,,,,,
1301,10/25/21 11:03:42 AM,31885.7,63.01,,,,,,,
1302,10/25/21 11:33:42 AM,31999.1,63.01,,,,,,,
1303,10/25/21 12:03:42 PM,32096.1,63.12,,,,,,,
1304,10/25/21 12:33:42 PM,32139.1,63.27,,,,,,,
1305,10/25/21 01:03:42 PM,32260.2,63.43,,,,,,,
1306,10/25/21 01:33:42 PM,32274.7,63.48,,,,,,,
1307,10/25/21 02:03:42 PM,32318.2,63.54,,,,,,,
1308,10/25/21 02:33:42 PM,32502.3,63.86,,,,,,,
1309,10/25/21 03:03:42 PM,32467.1,63.82,,,,,,,
1310,10/25/21 03:33:42 PM,32534.7,63.86,,,,,,,
1311,10/25/21 04:03:42 PM,32653.0,64.15,,,,,,,
1312,10/25/21 04:33:42 PM,32670.8,63.81,,,,,,,
1313,10/25/21 05:03:42 PM,32656.0,63.88,,,,,,,
1314,10/25/21 05:33:42 PM,32632.2,63.93,,,,,,,
1315,10/25/21 06:03:42 PM,32605.6,64.08,,,,,,,
1316,10/25/21 06:33:42 PM,32443.6,64.04,,,,,,,
1317,10/25/21 07:03:42 PM,32446.6,64.04,,,,,,,
1318,10/25/21 07:33:42 PM,32295.0,64.00,,,,,,,
1319,10/25/21 08:03:42 PM,32289.2,63.90,,,,,,,
1320,10/25/21 08:33:42 PM,32001.9,63.79,,,,,,,
1321,10/25/21 09:03:42 PM,31567.1,63.63,,,,,,,
1322,10/25/21 09:33:42 PM,31592.0,63.59,,,,,,,
1323,10/25/21 10:03:42 PM,31520.2,63.50,,,,,,,
1324,10/25/21 10:33:42 PM,31388.5,63.50,,,,,,,
1325,10/25/21 11:03:42 PM,31424.0,63.48,,,,,,,
1326,10/25/21 11:33:42 PM,31619.8,63.52,,,,,,,
1327,10/26/21 12:03:42 AM,31667.0,63.52,,,,,,,
1328,10/26/21 12:33:42 AM,31843.4,63.54,,,,,,,
1329,10/26/21 01:03:42 AM,31877.2,63.50,,,,,,,
1330,10/26/21 01:33:42 AM,31948.0,63.52,,,,,,,
1331,10/26/21 02:03:42 AM,31967.8,63.55,,,,,,,
1332,10/26/21 02:33:42 AM,32228.4,63.59,,,,,,,
1333,10/26/21 03:03:42 AM,31717.2,63.41,,,,,,,
1334,10/26/21 03:33:42 AM,31597.6,63.19,,,,,,,
1335,10/26/21 04:03:42 AM,31478.9,63.23,,,,,,,
1336,10/26/21 04:33:42 AM,31257.9,63.25,,,,,,,
1337,10/26/21 05:03:42 AM,31139.2,63.27,,,,,,,
1338,10/26/21 05:33:42 AM,31112.4,63.28,,,,,,,
1339,10/26/21 06:03:42 AM,31239.0,63.21,,,,,,,
1340,10/26/21 06:33:42 AM,31301.3,63.21,,,,,,,
1341,10/26/21 07:03:42 AM,31426.8,63.18,,,,,,,
1342,10/26/21 07:33:42 AM,31446.0,63.21,,,,,,,
1343,10/26/21 08:03:42 AM,31396.7,63.21,,,,,,,
1344,10/26/21 08:33:42 AM,31333.9,63.23,,,,,,,
1345,10/26/21 09:03:42 AM,31487.2,63.34,,,,,,,
1346,10/26/21 09:33:42 AM,31592.0,63.36,,,,,,,
1347,10/26/21 10:03:42 AM,31661.4,63.41,,,,,,,
1348,10/26/21 10:33:42 AM,31558.8,63.50,,,,,,,
1349,10/26/21 11:03:42 AM,31683.7,63.52,,,,,,,
1350,10/26/21 11:33:42 AM,31048.2,63.66,,,,,,,
1351,10/26/21 12:03:42 PM,31396.7,63.70,,,,,,,
1352,10/26/21 12:33:42 PM,31228.2,63.75,,,,,,,
1353,10/26/21 01:03:42 PM,31470.7,63.79,,,,,,,
1354,10/26/21 01:33:42 PM,31465.2,63.77,,,,,,,
1355,10/26/21 02:03:42 PM,31553.3,63.81,,,,,,,
1356,10/26/21 02:33:42 PM,31388.5,63.79,,,,,,,
1357,10/26/21 03:03:42 PM,31481.7,63.77,,,,,,,
1358,10/26/21 03:33:42 PM,31608.7,63.77,,,,,,,
1359,10/26/21 04:03:42 PM,31689.3,63.75,,,,,,,
1360,10/26/21 04:33:42 PM,31871.6,63.73,,,,,,,
1361,10/26/21 05:03:42 PM,31470.7,63.68,,,,,,,
1362,10/26/21 05:33:42 PM,31697.6,63.70,,,,,,,
1363,10/26/21 06:03:42 PM,31767.5,63.70,,,,,,,
1364,10/26/21 06:33:42 PM,31528.5,63.61,,,,,,,
1365,10/26/21 07:03:42 PM,31429.5,63.50,,,,,,,
1366,10/26/21 07:33:42 PM,31377.5,63.43,,,,,,,
1367,10/26/21 08:03:42 PM,31241.7,63.37,,,,,,,
1368,10/26/21 08:33:42 PM,31239.0,63.32,,,,,,,
1369,10/26/21 09:03:42 PM,31147.3,63.25,,,,,,,
1370,10/26/21 09:33:42 PM,31101.7,63.19,,,,,,,
1371,10/26/21 10:03:42 PM,31139.2,63.18,,,,,,,
1372,10/26/21 10:33:42 PM,31366.6,63.21,,,,,,,
1373,10/26/21 11:03:42 PM,31312.2,63.14,,,,,,,
1374,10/26/21 11:33:42 PM,31454.2,63.12,,,,,,,
1375,10/27/21 12:03:42 AM,31195.8,62.96,,,,,,,
1376,10/27/21 12:33:42 AM,31187.7,62.87,,,,,,,
1377,10/27/21 01:03:42 AM,30984.3,62.71,,,,,,,
1378,10/27/21 01:33:42 AM,30676.6,62.55,,,,,,,
1379,10/27/21 02:03:42 AM,30508.4,62.40,,,,,,,
1380,10/27/21 02:33:42 AM,30513.6,62.37,,,,,,,
1381,10/27/21 03:03:42 AM,30268.7,62.20,,,,,,,
1382,10/27/21 03:33:42 AM,30122.8,62.10,,,,,,,
1383,10/27/21 04:03:42 AM,29998.3,61.97,,,,,,,
1384,10/27/21 04:33:42 AM,29847.8,61.84,,,,,,,
1385,10/27/21 05:03:42 AM,29684.4,61.79,,,,,,,
1386,10/27/21 05:33:42 AM,29503.7,61.66,,,,,,,
1387,10/27/21 06:03:42 AM,29205.4,61.52,,,,,,,
1388,10/27/21 06:33:42 AM,28909.0,61.36,,,,,,,
1389,10/27/21 07:03:42 AM,28838.2,61.25,,,,,,,
1390,10/27/21 07:33:42 AM,29021.7,61.23,,,,,,,
1391,10/27/21 08:03:42 AM,29105.1,61.20,,,,,,,
1392,10/27/21 08:33:42 AM,29554.0,61.14,,,,,,,
1393,10/27/21 09:03:42 AM,29582.9,61.07,,,,,,,
1394,10/27/21 09:33:42 AM,29508.5,60.91,,,,,,,
1395,10/27/21 10:03:42 AM,29318.3,60.75,,,,,,,
1396,10/27/21 10:33:42 AM,29003.2,60.66,,,,,,,
1397,10/27/21 11:03:42 AM,28438.7,60.53,,,,,,,
1398,10/27/21 11:33:42 AM,27988.8,60.40,,,,,,,
1399,10/27/21 12:03:42 PM,28072.4,60.42,,,,,,,
1400,10/27/21 12:33:42 PM,27850.7,60.33,,,,,,,
1401,10/27/21 01:03:42 PM,27978.1,60.26,,,,,,,
1402,10/27/21 01:33:42 PM,28065.9,60.21,,,,,,,
1403,10/27/21 02:03:42 PM,28102.5,60.21,,,,,,,
1404,10/27/21 02:33:42 PM,28134.9,60.13,,,,,,,
1405,10/27/21 03:03:42 PM,27986.6,60.03,,,,,,,
1406,10/27/21 03:33:42 PM,28102.5,60.08,,,,,,,
1407,10/27/21 04:03:42 PM,27986.6,59.95,,,,,,,
1408,10/27/21 04:33:42 PM,27802.1,59.81,,,,,,,
1409,10/27/21 05:03:42 PM,27907.9,59.83,,,,,,,
1410,10/27/21 05:33:42 PM,27899.4,59.79,,,,,,,
1411,10/27/21 06:03:42 PM,27861.2,59.70,,,,,,,
1412,10/27/21 06:33:42 PM,27861.2,59.61,,,,,,,
1413,10/27/21 07:03:42 PM,27601.5,59.40,,,,,,,
1414,10/27/21 07:33:42 PM,27525.0,59.31,,,,,,,
1415,10/27/21 08:03:42 PM,27446.9,59.25,,,,,,,
1416,10/27/21 08:33:42 PM,27328.6,59.13,,,,,,,
1417,10/27/21 09:03:42 PM,27418.3,59.07,,,,,,,
1418,10/27/21 09:33:42 PM,27269.9,58.95,,,,,,,
1419,10/27/21 10:03:42 PM,27269.9,58.86,,,,,,,
1420,10/27/21 10:33:42 PM,27211.4,58.73,,,,,,,
1421,10/27/21 11:03:42 PM,27141.2,58.60,,,,,,,
1422,10/27/21 11:33:42 PM,27039.6,58.53,,,,,,,
1423,10/28/21 12:03:42 AM,27049.5,58.42,,,,,,,
1424,10/28/21 12:33:42 AM,27089.3,58.46,,,,,,,
1425,10/28/21 01:03:42 AM,27071.4,58.32,,,,,,,
1426,10/28/21 01:33:42 AM,27165.3,58.32,,,,,,,
1427,10/28/21 02:03:42 AM,27171.3,58.30,,,,,,,
1428,10/28/21 02:33:42 AM,27035.6,58.21,,,,,,,
1429,10/28/21 03:03:42 AM,27043.6,58.15,,,,,,,
1430,10/28/21 03:33:42 AM,26972.3,58.05,,,,,,,
1431,10/28/21 04:03:42 AM,27023.7,58.12,,,,,,,
1432,10/28/21 04:33:42 AM,26864.2,57.96,,,,,,,
1433,10/28/21 05:03:42 AM,27205.4,58.32,,,,,,,
1434,10/28/21 05:33:42 AM,26929.0,57.85,,,,,,,
1435,10/28/21 06:03:42 AM,27039.6,57.85,,,,,,,
1436,10/28/21 06:33:42 AM,27282.0,58.12,,,,,,,
1437,10/28/21 07:03:42 AM,26990.1,57.69,,,,,,,
1438,10/28/21 07:33:42 AM,26927.0,57.61,,,,,,,
1439,10/28/21 08:03:42 AM,26875.9,57.43,,,,,,,
1440,10/28/21 08:33:42 AM,26627.6,57.15,,,,,,,
1441,10/28/21 09:03:42 AM,26704.7,57.25,,,,,,,
1442,10/28/21 09:33:42 AM,26399.1,56.89,,,,,,,
1443,10/28/21 10:03:42 AM,26560.5,57.16,,,,,,,
1444,10/28/21 10:33:42 AM,26290.1,57.02,,,,,,,
1445,10/28/21 11:03:42 AM,26450.1,57.18,,,,,,,
1446,10/28/21 11:33:42 AM,26879.9,57.58,,,,,,,
1447,10/28/21 12:03:42 PM,26722.1,57.40,,,,,,,
1448,10/28/21 12:33:42 PM,26612.2,57.31,,,,,,,
1449,10/28/21 01:03:42 PM,27087.3,57.61,,,,,,,
1450,10/28/21 01:33:42 PM,26917.2,57.69,,,,,,,
1451,10/28/21 02:03:42 PM,26974.3,57.54,,,,,,,
1452,10/28/21 02:33:42 PM,27467.4,58.17,,,,,,,
1453,10/28/21 03:03:42 PM,27539.5,58.26,,,,,,,
1454,10/28/21 03:33:42 PM,27587.0,58.17,,,,,,,
1455,10/28/21 04:03:42 PM,27185.3,57.67,,,,,,,
1456,10/28/21 04:33:42 PM,27211.4,57.78,,,,,,,
1457,10/28/21 05:03:42 PM,26747.3,57.07,,,,,,,
1458,10/28/21 05:33:42 PM,26501.4,56.86,,,,,,,
1459,10/28/21 06:03:42 PM,26562.4,57.02,,,,,,,
1460,10/28/21 06:33:42 PM,26530.0,57.00,,,,,,,
1461,10/28/21 07:03:42 PM,26372.7,56.89,,,,,,,
1462,10/28/21 07:33:42 PM,26301.3,56.80,,,,,,,
1463,10/28/21 08:03:42 PM,26280.8,56.88,,,,,,,
1464,10/28/21 08:33:42 PM,26163.5,56.61,,,,,,,
1465,10/28/21 09:03:42 PM,26016.2,56.41,,,,,,,
1466,10/28/21 09:33:42 PM,25821.8,56.28,,,,,,,
1467,10/28/21 10:03:42 PM,26082.3,56.70,,,,,,,
1468,10/28/21 10:33:42 PM,26029.0,56.55,,,,,,,
1469,10/28/21 11:03:42 PM,26003.4,56.59,,,,,,,
1470,10/28/21 11:33:42 PM,25589.6,56.12,,,,,,,
1471,10/29/21 12:03:42 AM,26170.9,56.80,,,,,,,
1472,10/29/21 12:33:42 AM,27361.2,57.92,,,,,,,
1473,10/29/21 01:03:42 AM,27081.4,57.83,,,,,,,
1474,10/29/21 01:33:42 AM,27485.9,58.12,,,,,,,
1475,10/29/21 02:03:42 AM,27465.4,58.08,,,,,,,
1476,10/29/21 02:33:42 AM,26385.9,56.70,,,,,,,
1477,10/29/21 03:03:42 AM,26183.9,55.85,,,,,,,
1478,10/29/21 03:33:42 AM,26119.2,55.87,,,,,,,
1479,10/29/21 04:03:42 AM,26148.7,55.81,,,,,,,
1480,10/29/21 04:33:42 AM,26113.6,56.17,,,,,,,
1481,10/29/21 05:03:42 AM,25785.8,55.96,,,,,,,
1482,10/29/21 05:33:42 AM,26150.6,56.26,,,,,,,
1483,10/29/21 06:03:42 AM,26043.7,56.17,,,,,,,
1484,10/29/21 06:33:42 AM,25836.3,55.78,,,,,,,
1485,10/29/21 07:03:42 AM,25798.4,55.80,,,,,,,
1486,10/29/21 07:33:42 AM,26012.6,56.12,,,,,,,
1487,10/29/21 08:03:42 AM,26799.8,56.97,,,,,,,
1488,10/29/21 08:33:42 AM,26879.9,57.07,,,,,,,
1489,10/29/21 09:03:42 AM,26704.7,57.15,,,,,,,
1490,10/29/21 09:33:42 AM,26577.7,57.00,,,,,,,
1491,10/29/21 10:03:42 AM,26448.2,56.84,,,,,,,
1492,10/29/21 10:33:42 AM,26065.7,57.13,,,,,,,
1493,10/29/21 11:03:42 AM,26277.0,55.96,,,,,,,
1494,10/29/21 11:33:42 AM,26427.4,55.76,,,,,,,
1495,10/29/21 12:03:42 PM,26469.1,56.46,,,,,,,
1496,10/29/21 12:33:42 PM,26232.2,55.99,,,,,,,
1497,10/29/21 01:03:42 PM,26080.5,56.28,,,,,,,
1498,10/29/21 01:33:42 PM,26361.4,56.50,,,,,,,
1499,10/29/21 02:03:42 PM,26243.4,56.68,,,,,,,
1500,10/29/21 02:33:42 PM,26639.1,56.86,,,,,,,
1501,10/29/21 03:03:42 PM,27320.5,57.34,,,,,,,
1502,10/29/21 03:33:42 PM,27053.5,57.25,,,,,,,
1503,10/29/21 04:03:42 PM,26501.4,56.88,,,,,,,
1504,10/29/21 04:33:42 PM,26823.1,57.04,,,,,,,
1505,10/29/21 05:03:42 PM,26842.7,57.04,,,,,,,
1506,10/29/21 05:33:42 PM,26901.4,57.07,,,,,,,
1507,10/29/21 06:03:42 PM,26864.2,57.24,,,,,,,
1508,10/29/21 06:33:42 PM,26530.0,57.09,,,,,,,
1509,10/29/21 07:03:42 PM,27783.2,58.12,,,,,,,
1510,10/29/21 07:33:42 PM,28010.2,58.39,,,,,,,
1511,10/29/21 08:03:42 PM,27711.9,58.17,,,,,,,
1512,10/29/21 08:33:42 PM,27905.7,58.39,,,,,,,
1513,10/29/21 09:03:42 PM,27844.3,58.39,,,,,,,
1514,10/29/21 09:33:42 PM,28072.4,58.59,,,,,,,
1515,10/29/21 10:03:42 PM,27653.5,58.44,,,,,,,
1516,10/29/21 10:33:42 PM,29323.0,59.49,,,,,,,
1517,10/29/21 11:03:42 PM,28234.6,58.98,,,,,,,
1518,10/29/21 11:33:42 PM,28169.5,58.78,,,,,,,
1519,10/30/21 12:03:42 AM,27895.1,58.62,,,,,,,
1520,10/30/21 12:33:42 AM,28445.3,59.00,,,,,,,
1521,10/30/21 01:03:42 AM,29482.2,59.72,,,,,,,
1522,10/30/21 01:33:42 AM,28623.5,59.14,,,,,,,
1523,10/30/21 02:03:42 AM,29093.5,59.41,,,,,,,
1524,10/30/21 02:33:42 AM,28474.1,59.11,,,,,,,
1525,10/30/21 03:03:42 AM,29382.2,59.52,,,,,,,
1526,10/30/21 03:33:42 AM,30321.9,59.97,,,,,,,
1527,10/30/21 04:03:42 AM,30233.4,59.70,,,,,,,
1528,10/30/21 04:33:42 AM,29973.5,59.52,,,,,,,
1529,10/30/21 05:03:42 AM,30170.5,59.65,,,,,,,
1530,10/30/21 05:33:42 AM,28343.9,58.51,,,,,,,
1531,10/30/21 06:03:42 AM,27800.0,58.21,,,,,,,
1532,10/30/21 06:33:42 AM,28817.7,58.75,,,,,,,
1533,10/30/21 07:03:42 AM,29570.9,59.16,,,,,,,
1534,10/30/21 07:33:42 AM,28374.7,58.77,,,,,,,
1535,10/30/21 08:03:42 AM,28263.0,58.37,,,,,,,
1536,10/30/21 08:33:42 AM,27770.6,58.21,,,,,,,
1537,10/30/21 09:03:42 AM,27697.3,58.50,,,,,,,
1538,10/30/21 09:33:42 AM,28612.2,59.07,,,,,,,
1539,10/30/21 10:03:42 AM,29128.4,59.34,,,,,,,
1540,10/30/21 10:33:42 AM,29850.2,59.72,,,,,,,
1541,10/30/21 11:03:42 AM,29968.5,59.85,,,,,,,
1542,10/30/21 11:33:42 AM,30321.9,60.13,,,,,,,
1543,10/30/21 12:03:42 PM,30457.1,60.15,,,,,,,
1544,10/30/21 12:33:42 PM,30423.8,60.30,,,,,,,
1545,10/30/21 01:03:42 PM,30319.4,60.49,,,,,,,
1546,10/30/21 01:33:42 PM,30251.0,60.64,,,,,,,
1547,10/30/21 02:03:42 PM,30523.9,60.66,,,,,,,
1548,10/30/21 02:33:42 PM,30372.8,60.64,,,,,,,
1549,10/30/21 03:03:42 PM,30508.4,60.69,,,,,,,
1550,10/30/21 03:33:42 PM,30747.0,60.66,,,,,,,
1551,10/30/21 04:03:42 PM,30762.7,60.80,,,,,,,
1552,10/30/21 04:33:42 PM,30823.0,60.69,,,,,,,
1553,10/30/21 05:03:42 PM,30923.3,60.71,,,,,,,
1554,10/30/21 05:33:42 PM,30933.8,60.62,,,,,,,
1555,10/30/21 06:03:42 PM,30273.8,60.57,,,,,,,
1556,10/30/21 06:33:42 PM,30580.6,60.60,,,,,,,
1557,10/30/21 07:03:42 PM,30495.6,60.55,,,,,,,
1558,10/30/21 07:33:42 PM,30622.0,60.62,,,,,,,
1559,10/30/21 08:03:42 PM,30812.5,60.66,,,,,,,
1560,10/30/21 08:33:42 PM,30886.2,60.66,,,,,,,
1561,10/30/21 09:03:42 PM,30949.7,60.64,,,,,,,
1562,10/30/21 09:33:42 PM,30539.3,60.66,,,,,,,
1563,10/30/21 10:03:42 PM,30405.9,60.75,,,,,,,
1564,10/30/21 10:33:42 PM,30531.6,60.75,,,,,,,
1565,10/30/21 11:03:42 PM,30405.9,60.80,,,,,,,
1566,10/30/21 11:33:42 PM,30731.3,60.71,,,,,,,
1567,10/31/21 12:03:42 AM,30923.3,60.67,,,,,,,
1568,10/31/21 12:33:42 AM,30891.5,60.71,,,,,,,
1569,10/31/21 01:03:42 AM,30881.0,60.75,,,,,,,
1570,10/31/21 01:33:42 AM,30939.1,60.69,,,,,,,
1571,10/31/21 02:03:42 AM,30867.8,60.69,,,,,,,
1572,10/31/21 02:33:42 AM,30823.0,60.71,,,,,,,
1573,10/31/21 03:03:42 AM,30812.5,60.71,,,,,,,
1574,10/31/21 03:33:42 AM,28141.4,61.03,,,,,,,
1575,10/31/21 04:03:42 AM,30881.0,60.60,,,,,,,
1576,10/31/21 04:33:42 AM,29542.0,60.75,,,,,,,
1577,10/31/21 05:03:42 AM,30405.9,60.67,,,,,,,
1578,10/31/21 05:33:42 AM,30503.3,60.71,,,,,,,
1579,10/31/21 06:03:42 AM,30637.6,60.64,,,,,,,
1580,10/31/21 06:33:42 AM,30344.8,60.57,,,,,,,
1581,10/31/21 07:03:42 AM,30731.3,60.57,,,,,,,
1582,10/31/21 07:33:42 AM,31074.9,60.62,,,,,,,
1583,10/31/21 08:03:42 AM,31413.1,60.66,,,,,,,
1584,10/31/21 08:33:42 AM,31133.9,60.62,,,,,,,
1585,10/31/21 09:03:42 AM,31201.2,60.64,,,,,,,
1586,10/31/21 09:33:42 AM,31072.2,60.62,,,,,,,
1587,10/31/21 10:03:42 AM,31350.3,60.71,,,,,,,
1588,10/31/21 10:33:42 AM,31393.9,60.82,,,,,,,
1589,10/31/21 11:03:42 AM,31276.9,60.91,,,,,,,
1590,10/31/21 11:33:42 AM,31056.2,61.03,,,,,,,
1591,10/31/21 12:03:42 PM,31133.9,61.30,,,,,,,
1592,10/31/21 12:33:42 PM,31413.1,61.25,,,,,,,
1593,10/31/21 01:03:42 PM,31383.0,61.38,,,,,,,
1594,10/31/21 01:33:42 PM,31402.1,61.57,,,,,,,
1595,10/31/21 02:03:42 PM,31506.4,61.65,,,,,,,
1596,10/31/21 02:33:42 PM,31509.2,61.66,,,,,,,
1597,10/31/21 03:03:42 PM,31550.5,61.86,,,,,,,
1598,10/31/21 03:33:42 PM,31498.2,61.90,,,,,,,
1599,10/31/21 04:03:42 PM,31658.7,62.10,,,,,,,
1600,10/31/21 04:33:42 PM,31489.9,62.01,,,,,,,
1601,10/31/21 05:03:42 PM,31692.1,61.92,,,,,,,
1602,10/31/21 05:33:42 PM,31644.7,62.01,,,,,,,
1603,10/31/21 06:03:42 PM,31761.9,61.93,,,,,,,
1604,10/31/21 06:33:42 PM,31820.9,61.99,,,,,,,
1605,10/31/21 07:03:42 PM,31806.8,61.90,,,,,,,
1606,10/31/21 07:33:42 PM,31880.0,61.88,,,,,,,
1607,10/31/21 08:03:42 PM,31945.1,61.90,,,,,,,
1608,10/31/21 08:33:42 PM,31865.9,61.70,,,,,,,
1609,10/31/21 09:03:42 PM,31815.3,61.61,,,,,,,
1610,10/31/21 09:33:42 PM,31413.1,61.32,,,,,,,
1611,10/31/21 10:03:42 PM,31437.7,61.29,,,,,,,
1612,10/31/21 10:33:42 PM,31053.5,61.14,,,,,,,
1613,10/31/21 11:03:42 PM,31058.9,61.20,,,,,,,
1614,10/31/21 11:33:42 PM,31115.1,61.29,,,,,,,
1615,11/01/21 12:03:42 AM,30804.6,61.21,,,,,,,
1616,11/01/21 12:33:42 AM,30700.0,61.05,,,,,,,
1617,11/01/21 01:03:42 AM,30689.6,61.03,,,,,,,
1618,11/01/21 01:33:42 AM,30400.8,61.03,,,,,,,
1619,11/01/21 02:03:42 AM,30495.6,61.07,,,,,,,
1620,11/01/21 02:33:42 AM,30881.0,61.25,,,,,,,
1621,11/01/21 03:03:42 AM,30830.9,61.21,,,,,,,
1622,11/01/21 03:33:42 AM,30744.4,61.18,,,,,,,
1623,11/01/21 04:03:42 AM,30809.9,61.25,,,,,,,
1624,11/01/21 04:33:42 AM,31072.2,61.34,,,,,,,
1625,11/01/21 05:03:42 AM,31056.2,61.34,,,,,,,
1626,11/01/21 05:33:42 AM,31372.1,61.57,,,,,,,
1627,11/01/21 06:03:42 AM,31293.2,61.52,,,,,,,
1628,11/01/21 06:33:42 AM,31383.0,61.57,,,,,,,
1629,11/01/21 07:03:42 AM,31344.8,61.43,,,,,,,
1630,11/01/21 07:33:42 AM,31361.2,61.45,,,,,,,
1631,11/01/21 08:03:42 AM,31561.6,61.57,,,,,,,
1632,11/01/21 08:33:42 AM,31569.9,61.50,,,,,,,
1633,11/01/21 09:03:42 AM,31182.3,60.89,,,,,,,
1634,11/01/21 09:33:42 AM,31155.4,61.05,,,,,,,
1635,11/01/21 10:03:42 AM,31018.9,60.82,,,,,,,
1636,11/01/21 10:33:42 AM,30276.3,60.44,,,,,,,
1637,11/01/21 11:03:42 AM,30718.3,60.84,,,,,,,
1638,11/01/21 11:33:42 AM,30529.0,60.98,,,,,,,
1639,11/01/21 12:03:42 PM,30426.4,61.36,,,,,,,
